20403317782
0,0.954084
1,0.954084
2,0.954084
3,0.954084
4,0.954084
5,0.954084
6,0.954084
7,0.954084
8,0.954084
9,0.954084
10,0.954084
11,0.954084
12,0.954084
13,0.954084
14,0.954084
15,0.954084
16,0.954084
17,0.954084
18,0.954084
19,0.954084
20,0.954084
21,0.954084
22,0.954084
23,0.954084
24,0.954084
25,0.954084
26,0.954084
27,0.954084
28,0.954084
29,0.954084
30,0.954084
31,0.954084
32,0.954084
33,0.954084
34,0.954084
35,0.954084
36,0.954084
37,0.954084
38,0.954084
39,0.954084
40,0.954084
41,0.954084
42,0.954084
43,0.954084
44,0.954084
45,0.954084
46,0.954084
47,0.954084
48,0.954084
49,0.954084
50,0.954084
51,0.954084
52,0.954084
53,0.954084
54,0.954084
55,0.954084
56,0.954084
57,0.954084
58,0.954084
59,0.954084
60,0.954084
61,0.954084
62,0.954084
63,0.954084
64,0.954084
65,0.954084
66,0.954084
67,0.954084
68,0.954084
69,0.954084
70,0.954084
71,0.954084
72,0.954084
73,0.954084
74,0.954084
75,0.954084
76,0.954084
77,0.954084
78,0.954084
79,0.954084
80,0.954084
81,0.954084
82,0.954084
83,0.954084
84,0.954084
85,0.954084
86,0.954084
87,0.954084
88,0.954084
89,0.954084
90,0.954084
91,0.954084
92,0.954084
93,0.954084
94,0.954084
95,0.954084
96,0.954084
97,0.954084
98,0.954084
99,0.954084
100,0.954084
101,0.954084
102,0.954084
103,0.954084
104,0.954084
105,0.954084
106,0.954084
107,0.954084
108,0.954084
109,0.954084
110,0.954084
111,0.954084
112,0.954084
113,0.954084
114,0.954084
115,0.954084
116,0.954084
117,0.954084
118,0.954084
119,0.954084
120,0.954084
121,0.954084
122,0.954084
123,0.954084
124,0.954084
125,0.954084
126,0.954084
127,0.954084
128,0.954084
129,0.954084
130,0.954084
131,0.954084
132,0.954084
133,0.954084
134,0.954084
135,0.954084
136,0.954084
137,0.954084
138,0.954084
139,0.954084
140,0.954084
141,0.954084
142,0.954084
143,0.954084
144,0.954084
145,0.954084
146,0.954084
147,0.954084
148,0.954084
149,0.954084
150,0.954084
151,0.954084
152,0.954084
153,0.954084
154,0.954084
155,0.954084
156,0.954084
157,0.954084
158,0.954084
159,0.954084
160,0.954084
161,0.954084
162,0.954084
163,0.954084
164,0.954084
165,0.954084
166,0.954084
167,0.954084
168,0.954084
169,0.954084
170,0.954084
171,0.954084
172,0.954084
173,0.954084
174,0.954084
175,0.954084
176,0.954084
177,0.954084
178,0.954084
179,0.954084
180,0.954084
181,0.954084
182,0.954084
183,0.954084
184,0.954084
185,0.954084
186,0.954084
187,0.954084
188,0.954084
189,0.954084
190,0.954084
191,0.954084
192,0.954084
193,0.954084
194,0.954084
195,0.954084
196,0.954084
197,0.954084
198,0.954084
199,0.954084
200,0.954084
201,0.954084
202,0.954084
203,0.954084
204,0.954084
205,0.954084
206,0.954084
207,0.954084
208,0.954084
209,0.954084
210,0.954084
211,0.954084
212,0.954084
213,0.954084
214,0.954084
215,0.954084
216,0.954084
217,0.954084
218,0.954084
219,0.954084
220,0.954084
221,0.954084
222,0.954084
223,0.954084
224,0.954084
225,0.954084
226,0.954084
227,0.954084
228,0.954084
229,0.954084
230,0.954084
231,0.954084
232,0.954084
233,0.954084
234,0.954084
235,0.954084
236,0.954084
237,0.954084
238,0.954084
239,0.954084
240,0.954084
241,0.954084
242,0.954084
243,0.954084
244,0.954084
245,0.954084
246,0.954084
247,0.954084
248,0.954084
249,0.954084
250,0.954084
251,0.954084
252,0.954084
253,0.954084
254,0.954084
255,0.954084
256,0.954084
257,0.954084
258,0.954084
259,0.954084
260,0.954084
261,0.954084
262,0.954084
263,0.954084
264,0.954084
265,0.954084
266,0.954084
267,0.954084
268,0.954084
269,0.954084
270,0.954084
271,0.954084
272,0.954084
273,0.954084
274,0.954084
275,0.954084
276,0.954084
277,0.954084
278,0.954084
279,0.954084
280,0.954084
281,0.954084
282,0.954084
283,0.954084
284,0.954084
285,0.954084
286,0.954084
287,0.954084
288,0.954084
289,0.954084
290,0.954084
291,0.954084
292,0.954084
293,0.954084
294,0.954084
295,0.954084
296,0.954084
297,0.954084
298,0.954084
299,0.954084
300,0.954084
301,0.954084
302,0.954084
303,0.954084
304,0.954084
305,0.954084
306,0.954084
307,0.954084
308,0.954084
309,0.954084
310,0.954084
311,0.954084
312,0.954084
313,0.954084
314,0.954084
315,0.954084
316,0.954084
317,0.954084
318,0.954084
319,0.954084
320,0.954084
321,0.954084
322,0.954084
323,0.954084
324,0.954084
325,0.954084
326,0.954084
327,0.954084
328,0.954084
329,0.954084
330,0.954084
331,0.954084
332,0.954084
333,0.954084
334,0.954084
335,0.954084
336,0.954084
337,0.954084
338,0.954084
339,0.954084
340,0.954084
341,0.954084
342,0.954084
343,0.954084
344,0.954084
345,0.954084
346,0.954084
347,0.954084
348,0.954084
349,0.954084
350,0.954084
351,0.954084
352,0.954084
353,0.954084
354,0.954084
355,0.954084
356,0.954084
357,0.954084
358,0.954084
359,0.954084
360,0.954084
361,0.954084
362,0.954084
363,0.954084
364,0.954084
365,0.954084
366,0.954084
367,0.954084
368,0.954084
369,0.954084
370,0.954084
371,0.954084
372,0.954084
373,0.954084
374,0.954084
375,0.954084
376,0.954084
377,0.954084
378,0.954084
379,0.954084
380,0.954084
381,0.954084
382,0.954084
383,0.954084
